LCLid,dias_registrados,fecha_min,fecha_max,consumo_total,consumo_medio_diario,consumo_max_dia,consumo_std_diario
MAC000932,344,2012-05-01,2013-04-09,3752.7450006,10.909142443604651,25.99600000000001,3.614576860624415
MAC000933,652,2012-05-01,2014-02-28,4523.058,6.937205521472393,10.008,1.1960395580258658
MAC000934,669,2012-05-01,2014-02-28,17013.7140023,25.431560541554557,94.0029999,9.11692787275906
MAC000935,669,2012-05-01,2014-02-28,2345.194,3.505521674140508,10.018,1.5206784330062573
MAC000936,669,2012-05-01,2014-02-28,3051.5460000000003,4.561354260089686,15.494999999999996,1.1024840549313095
MAC000937,669,2012-05-01,2014-02-28,1561.3210001,2.333813154110613,16.391,0.8668213658305285
MAC000938,668,2012-05-01,2014-02-28,6875.9430002,10.293327844610777,20.079000000000008,2.5124721827556806
MAC000939,669,2012-05-01,2014-02-28,8182.3689998,12.230745889088192,53.071999899999994,6.4627227418873705
MAC000940,665,2012-05-01,2014-02-28,10399.0229988,15.63762856962406,54.49599969999999,7.451600843999356
MAC000941,669,2012-05-01,2014-02-28,7590.749999000001,11.346412554559045,31.995999999999995,5.203846187194983
MAC000942,669,2012-05-01,2014-02-28,6183.9659994,9.243596411659194,30.00300009999999,4.11600515922225
MAC000943,669,2012-05-01,2014-02-28,4834.3670003,7.226258595366218,11.267999999999995,1.5416704199820048
MAC000944,668,2012-05-02,2014-02-28,4103.1140000000005,6.142386227544911,11.783000000000005,1.653950729019136
MAC000945,669,2012-05-01,2014-02-28,5327.4549995,7.963310911061285,24.63400020000001,3.303821580588511
MAC000946,518,2012-05-01,2013-09-30,3834.5660002,7.402637066023166,22.7870001,3.3122625487419093
MAC000947,669,2012-05-01,2014-02-28,8451.039,12.632345291479822,27.682999599999995,4.809706155342043
MAC000948,669,2012-05-01,2014-02-28,8586.2899999,12.834514200149478,35.7019998,5.123211067187342
MAC000949,669,2012-05-01,2014-02-28,7917.4639995,11.834774289237668,26.175,2.6788765648028567
MAC000950,669,2012-05-01,2014-02-28,5942.628001,8.882852019431988,15.398,1.4374831082894406
MAC000951,296,2012-08-03,2013-05-25,3540.5919995,11.96145945777027,49.00300000000001,4.970039635154162
MAC000952,652,2012-05-01,2014-02-14,3327.1580006,5.103003068404908,16.325000000000006,1.3630861850022074
MAC000953,669,2012-05-01,2014-02-28,3627.9030000000002,5.422874439461884,10.588,0.7776806444870239
MAC000954,669,2012-05-01,2014-02-28,6053.1100001,9.047997010612855,15.951000100000002,1.7892775343700125
MAC000955,669,2012-05-01,2014-02-28,3872.1559999,5.787976083557549,28.415999900000003,1.6564378648401665
MAC000956,668,2012-05-01,2014-02-28,3213.9520001,4.811305389371258,16.576,3.4022519267174607
MAC000957,669,2012-05-01,2014-02-28,15171.7389999,22.678234678475338,46.9780001,5.9802707226952005
MAC000958,669,2012-05-01,2014-02-28,3286.5729993,4.9126651708520175,103.1939995,6.62493054857326
MAC000959,655,2012-05-01,2014-02-28,8709.0230005,13.296218321374045,42.059,5.159099754531291
MAC000960,588,2012-05-01,2013-12-09,5063.5219997,8.611431972278913,36.7799998,5.815547847650099
MAC000961,669,2012-05-01,2014-02-28,7157.8690005,10.699355755605382,21.694000000000003,2.9342334747337127
MAC000962,669,2012-05-01,2014-02-28,3795.7920003000004,5.673829596860987,24.8850002,1.3102053431098533
MAC000963,668,2012-05-01,2014-02-28,7977.6240004,11.942550898802395,32.673999900000005,3.867279709603117
MAC000964,655,2012-05-01,2014-02-14,6224.6049995,9.503213739694656,47.791999800000006,8.348250692010167
MAC000965,668,2012-05-01,2014-02-28,5680.6109994,8.503908681736526,26.6860001,1.9330788879050862
MAC000966,669,2012-05-01,2014-02-28,23531.9159979,35.17476232869955,81.90600020000002,9.992134171862368
MAC000967,669,2012-05-01,2014-02-28,5331.088,7.968741405082212,15.162000000000004,2.2090518886987667
MAC000968,669,2012-05-01,2014-02-28,6732.6640004,10.063772795814648,19.501,3.005343505041974
MAC000969,669,2012-05-01,2014-02-28,3117.3259987,4.659680117638266,7.987999900000001,1.144498957791385
MAC000970,668,2012-05-02,2014-02-28,2244.5680004,3.3601317371257484,5.2,0.5920126523941218
MAC000971,669,2012-05-01,2014-02-28,1799.3910001,2.689672645889387,7.6709999999999985,1.282694299097392
MAC000972,666,2012-05-02,2014-02-28,4214.7250003,6.3284159163663665,26.653000199999997,1.657294802165254
MAC000973,668,2012-05-02,2014-02-28,3484.9990003000003,5.217064371706587,15.05,2.007940264376119
MAC000974,668,2012-05-02,2014-02-28,4233.4959999,6.337568862125749,13.406999999999998,1.7310425878969937
MAC000975,668,2012-05-02,2014-02-28,5079.666,7.604290419161677,21.413,2.892816136591466
MAC000976,668,2012-05-02,2014-02-28,5237.0290006000005,7.8398637733532945,19.57,2.0731735403747864
MAC000977,371,2012-05-02,2013-05-07,2344.6529984,6.319819402695417,16.178,2.441341633343532
MAC000978,401,2012-05-02,2013-06-06,2826.0209996,7.047433914214463,13.973999899999995,1.9600894089657628
MAC000979,668,2012-05-02,2014-02-28,4471.5510002,6.693938623053892,28.2380002,2.3448143124963003
MAC000980,658,2012-05-03,2014-02-28,3486.5449994,5.298700606990882,18.759,2.7619859893141063
MAC000981,668,2012-05-02,2014-02-28,12020.1860011,17.994290420808383,39.81799990000001,4.682774386008215
MAC000982,668,2012-05-02,2014-02-28,5866.5449996,8.782252993413174,18.835,3.4553251182909097
MAC000983,429,2012-05-02,2013-07-04,6131.1939992,14.291827503962704,43.55499979999999,7.2826870417661
MAC000984,667,2012-05-02,2014-02-28,3475.5850000000005,5.21077211394303,9.910999999999998,1.160353791290804
MAC000985,668,2012-05-02,2014-02-28,43031.1479947,64.41788621961078,176.0239997,30.46508432188529
MAC000986,668,2012-05-02,2014-02-28,12771.3929986,19.11885179431138,41.9679999,7.265697361942262
MAC000987,668,2012-05-02,2014-02-28,8944.5349998,13.390022454790419,32.6619999,4.282719429822342
MAC000988,337,2012-05-02,2013-04-04,1823.0799995,5.40973293620178,26.063999899999992,4.336778743910885
MAC000989,667,2012-05-02,2014-02-28,4499.322,6.745610194902549,11.022,1.2427232584421546
MAC000990,668,2012-05-02,2014-02-28,7865.8600006,11.775239521856287,37.53399989999999,7.432028125392216
MAC000991,668,2012-05-02,2014-02-28,3258.9239982999998,4.878628739970059,7.6789999999999985,0.4466529069471974
MAC000992,668,2012-05-02,2014-02-28,7142.7509998000005,10.692741017664671,21.3379999,2.586730449115873
MAC000993,667,2012-05-02,2014-02-28,6314.253000000001,9.466646176911546,22.420999899999995,2.824508960066355
MAC000994,668,2012-05-02,2014-02-28,5817.4120001,8.708700598952095,23.321,3.542860970034576
MAC000995,668,2012-05-02,2014-02-28,13907.878998,20.820178140718564,42.506000100000016,4.367289443424366
MAC000996,666,2012-05-02,2014-02-28,9496.1009973,14.258409905855856,34.5789999,4.408814865061889
MAC000997,668,2012-05-02,2014-02-28,3808.6269998000002,5.7015374248503,13.589000000000002,1.7263617730270489
MAC000998,619,2012-05-02,2014-01-10,3148.356,5.0861970920840065,10.422,1.1857291780299835
MAC000999,668,2012-05-02,2014-02-28,2135.272,3.19651497005988,5.2330000000000005,0.48985391276126955
MAC001000,668,2012-05-02,2014-02-28,5396.7509992000005,8.078968561676648,19.938,2.7637959326651007
MAC001001,668,2012-05-02,2014-02-28,5091.2020002,7.621559880538922,17.588,2.436956734446218
MAC001002,667,2012-05-02,2014-02-28,1455.9950000000001,2.1829010494752628,7.658000000000001,0.8012201725923193
MAC001003,668,2012-05-02,2014-02-28,5072.7880002,7.5939940122754495,19.64499990000001,2.694439270722921
MAC001004,666,2012-05-02,2014-02-28,27453.8850023,41.222049553003,75.37900000000002,9.80839119898848
MAC001005,330,2012-05-02,2013-03-27,2544.2399998,7.709818181212121,20.713000000000005,2.397290492480647
MAC001006,668,2012-05-02,2014-02-28,4501.274000400001,6.73843413233533,24.05499979999999,2.6784135600886265
MAC001007,668,2012-05-02,2014-02-28,4426.7480000000005,6.626868263473055,14.422000000000002,1.869854094494789
MAC001008,668,2012-05-02,2014-02-28,4119.336998899999,6.166672154041915,15.329,1.9948387253343347
MAC001009,668,2012-05-02,2014-02-28,19962.5200001,29.884011976197606,65.3320002,6.83245290187315
MAC001010,668,2012-05-02,2014-02-28,3414.6350002000004,5.111729042215569,13.402,1.9806604833689077
MAC001011,469,2012-05-02,2013-08-16,6590.0729982,14.051328354371003,71.78700030000002,9.669726567158468
MAC001012,665,2012-05-02,2014-02-28,1412.865,2.124609022556391,17.523000000000003,1.3532307825055485
MAC001013,668,2012-05-02,2014-02-28,1834.2410000000002,2.7458697604790423,4.511000000000002,0.6164201818430761
MAC001014,668,2012-05-02,2014-02-28,25017.4680004,37.451299401796405,94.8530007,26.34379171536806
MAC001015,668,2012-05-02,2014-02-28,2376.1319998,3.557083832035928,8.578,0.9783935566369488
MAC001016,668,2012-05-02,2014-02-28,6151.1509999,9.20830988008982,16.360999900000003,2.3674276993020453
MAC001017,667,2012-05-02,2014-02-28,2576.694,3.8631094452773613,7.525999999999999,0.9000943702696583
MAC001018,668,2012-05-02,2014-02-28,2560.4210000000003,3.8329655688622757,5.167000000000002,0.5297918436643952
MAC001019,668,2012-05-02,2014-02-28,2538.8370002,3.800654191916168,13.284,1.0069403324144304
MAC001020,636,2012-05-02,2014-01-27,8054.9689995,12.665045596698112,31.437999999999995,7.103789607760993
MAC001021,668,2012-05-02,2014-02-28,2285.4020001000004,3.4212604791916172,13.1100001,0.979663080883203
MAC001022,668,2012-05-02,2014-02-28,3195.687,4.7839625748503,21.35,3.0158122493508923
MAC001023,668,2012-05-02,2014-02-28,5011.104,7.501652694610779,11.739,1.2868615026001395
MAC001024,668,2012-05-02,2014-02-28,1972.352,2.952622754491018,7.695999999999999,0.9446866014788676
MAC001025,668,2012-05-02,2014-02-28,2385.5759999,3.571221556736527,7.684000000000003,1.060225339107443
MAC001026,668,2012-05-02,2014-02-28,6997.7189994,10.475627244610779,41.1459999,4.0558246284436885
MAC001027,668,2012-05-02,2014-02-28,5087.6150002,7.616190120059881,19.486999899999997,1.6940022261396204
MAC001028,570,2012-05-03,2013-11-23,6876.7830005,12.06453157982456,24.934999999999995,3.855091360183587
MAC001029,668,2012-05-02,2014-02-28,7386.1029999,11.057040419011976,39.743,5.144775004757449
MAC001030,667,2012-05-02,2014-02-28,1440.4839998999998,2.159646176761619,12.308000000000003,1.7149976625327845
MAC001031,668,2012-05-02,2014-02-28,9410.089,14.086959580838323,25.21800000000001,4.151335531379938
MAC001032,666,2012-05-02,2014-02-28,15040.3139995,22.583054053303304,56.93200009999999,10.165818122448897
MAC001033,668,2012-05-02,2014-02-28,7959.7390013,11.915776948053892,42.6740001,6.938007284188179
MAC001034,667,2012-05-02,2014-02-28,5202.9910002,7.800586207196401,11.108,1.2905472612610704
MAC001035,667,2012-05-03,2014-02-28,3973.5219999,5.957304347676162,20.654999900000004,1.961866848108985
MAC001036,667,2012-05-03,2014-02-28,25368.9179989,38.03435981844078,64.3620002,8.011961003421261
MAC001037,667,2012-05-03,2014-02-28,4997.521,7.4925352323838075,19.946000100000006,1.8303889655813548
MAC001038,667,2012-05-03,2014-02-28,3446.9400001000004,5.167826087106447,9.505999999999998,0.8763437866997578
MAC001039,667,2012-05-03,2014-02-28,5804.1909995000005,8.701935531484258,28.115000200000008,6.068089709788238
MAC001040,667,2012-05-03,2014-02-28,9255.0990003,13.875710645127437,25.142000000000003,2.8583368101292153
MAC001041,667,2012-05-03,2014-02-28,4038.0590003,6.054061469715143,12.720999999999998,1.6298160568072115
MAC001042,667,2012-05-03,2014-02-28,4247.8620002,6.368608695952024,13.63,1.8813107462440954
MAC001043,667,2012-05-03,2014-02-28,619.2920000000001,0.928473763118441,2.638,0.5203237215537009
MAC001044,667,2012-05-03,2014-02-28,15016.919998200001,22.514122935832084,101.80899979999998,7.9794223917273
MAC001045,328,2012-05-03,2013-03-26,1878.7600001,5.727926829573171,10.599,1.6372916715173051
MAC001046,342,2012-05-03,2013-04-09,6756.8320048000005,19.75681872748538,49.4459999,13.274677855622182
MAC001047,667,2012-05-03,2014-02-28,6863.243,10.28971964017991,18.526,2.092920550154719
MAC001048,667,2012-05-03,2014-02-28,7928.9490005,11.887479760869565,21.488999999999994,2.5959640868743286
MAC001049,667,2012-05-03,2014-02-28,2889.7680000000005,4.33248575712144,7.263000000000001,0.8544849234518098
MAC001050,667,2012-05-03,2014-02-28,7147.4219988,10.715775110644678,27.595000100000004,3.0165831901655027
MAC001051,370,2012-05-03,2013-05-07,1325.2970000999999,3.5818837840540536,13.482,2.887151784676137
MAC001052,667,2012-05-03,2014-02-28,7795.8659999,11.68795502233883,26.007,3.0586789889198194
MAC001053,667,2012-05-03,2014-02-28,3731.0709997000004,5.593809594752624,12.2659998,1.6574046390063633
MAC001054,667,2012-05-03,2014-02-28,9049.3579989,13.567253371664169,38.63299969999999,5.259657312044835
MAC001055,662,2012-05-08,2014-02-28,5208.4319996,7.867722053776435,23.415000000000006,2.7121694364163793
MAC001056,662,2012-05-08,2014-02-28,4600.7749992,6.949811177039275,19.988999999999994,2.451206383316976
MAC001057,662,2012-05-08,2014-02-28,2764.108,4.175389728096677,9.382,1.6164555084600336
MAC001058,662,2012-05-08,2014-02-28,3885.1519996,5.8688096670694865,13.685000099999998,1.7568299337804125
MAC001059,662,2012-05-08,2014-02-28,5607.8189994,8.471025678851964,13.9919999,1.6249394289671903
MAC001060,662,2012-05-08,2014-02-28,11018.0559993,16.64358912280967,30.0519999,4.292057025146573
MAC001061,662,2012-05-08,2014-02-28,3372.917,5.095040785498489,10.359000000000002,1.1208780178326727
MAC001062,661,2012-05-08,2014-02-28,5963.0110004,9.021196672314675,21.46400000000001,2.526272026417618
MAC001063,662,2012-05-08,2014-02-28,4777.8169999,7.217246223413897,12.299,1.494601956362055
MAC001064,489,2012-05-08,2013-09-08,4438.0570007,9.075781187525562,14.649,2.8638125760698414
MAC001065,225,2012-05-08,2012-12-18,1772.2820004,7.911973216071429,21.346,2.538645525061069
MAC001066,662,2012-05-08,2014-02-28,10641.943000000001,16.075442598187312,27.043000000000006,3.1043525718366616
MAC001067,662,2012-05-08,2014-02-28,2996.5629999000002,4.526530211329305,12.434,1.3424067714587158
MAC001068,661,2012-05-08,2014-02-28,3546.0220000000004,5.364632375189108,13.773,1.5518307915852425
MAC001069,662,2012-05-08,2014-02-28,3454.8979998,5.218879153776435,10.897000000000002,2.4168375492927185
MAC001070,662,2012-05-08,2014-02-28,7741.3209975,11.693838364803625,39.6389999,6.591534747781639
MAC001071,662,2012-05-08,2014-02-28,5131.9799998,7.752235649244713,22.476,3.189359032183663
MAC001072,662,2012-05-08,2014-02-28,3803.3940000000002,5.745308157099698,11.119000000000002,1.5881840490256005
MAC001073,662,2012-05-08,2014-02-28,6140.0919999,9.275063443957704,30.912999999999997,3.3942562726013237
MAC001074,227,2012-05-08,2012-12-20,5225.802997,23.02115857709251,38.0389999,5.245808239059168
MAC001075,653,2012-05-08,2014-02-28,2612.9809998,4.001502296784073,17.078999999999994,2.9914821697083123
MAC001076,662,2012-05-08,2014-02-28,8857.6200001,13.380090634592145,27.918999900000006,3.9093528620813602
MAC001077,662,2012-05-08,2014-02-28,6316.461000400001,9.541481873716013,18.128,1.887741500929952
MAC001078,662,2012-05-08,2014-02-28,8157.5429999,12.322572507401812,36.65899999999999,8.561784544802892
MAC001079,661,2012-05-08,2014-02-28,874.0790000000002,1.3223585476550683,2.5200000000000005,0.44386533247146975
MAC001080,502,2012-05-08,2013-09-21,2135.5850003,4.254153387051793,8.3910001,1.1782151177121654
MAC001081,662,2012-05-08,2014-02-28,9522.9069993,14.385055890181269,38.1959998,6.806584197456907
MAC001082,294,2012-05-08,2013-02-27,512.15,1.7420068027210884,21.836,3.376122005374719
MAC001083,662,2012-05-08,2014-02-28,4288.264999800001,6.477741691540786,23.5879999,1.666012510087373
MAC001084,656,2012-05-08,2014-02-28,2643.283,4.029394817073171,7.266999999999999,1.1980130170076033
MAC001085,662,2012-05-08,2014-02-28,7804.2519994,11.788900301208459,44.23999989999998,9.059108287989043
MAC001086,662,2012-05-08,2014-02-28,4941.8349998,7.465007552567976,14.219000000000005,2.0333175422281915
MAC001087,662,2012-05-08,2014-02-28,5973.7419995,9.023779455438067,35.733000200000006,3.7076937015928686
MAC001088,662,2012-05-08,2014-02-28,2193.5440000000003,3.313510574018127,4.6770000000000005,0.4102996090382943
MAC001089,662,2012-05-08,2014-02-28,2071.1020000000003,3.128552870090635,8.937000000000001,0.8798115442973516
MAC001090,662,2012-05-08,2014-02-28,7828.8329995,11.826031721299094,25.08300000000001,2.539693536862837
MAC001091,662,2012-05-08,2014-02-28,4276.2179999,6.459543806495469,15.129999999999995,4.338671073974561
MAC001092,661,2012-05-08,2014-02-28,1102.7069998000002,1.6682405443267778,9.114,1.072602614572766
MAC001093,662,2012-05-08,2014-02-28,7814.1659996,11.803876132326284,46.47899979999999,4.094488745121701
MAC001094,662,2012-05-08,2014-02-28,3705.205,5.596986404833837,13.782,2.134502656318335
MAC001095,660,2012-05-08,2014-02-28,11364.591999600001,17.21907878727273,62.2139999,14.82686268045182
MAC001096,662,2012-05-08,2014-02-28,2895.3729999,4.373675226435045,22.3899998,2.3822412578756667
MAC001097,662,2012-05-08,2014-02-28,3989.6199997,6.026616313746223,37.35099999999999,4.049982461402001
MAC001098,662,2012-05-08,2014-02-28,10640.7289994,16.07360876042296,53.9369997,8.380336316113173
MAC001099,662,2012-05-08,2014-02-28,11980.137998,18.096885193353476,54.835999699999995,4.845001843030284
MAC001100,662,2012-05-08,2014-02-28,3753.128001,5.669377645015106,18.205000100000003,1.9777912397757478
MAC001101,648,2012-05-08,2014-02-14,1584.8079997,2.4456913575617283,17.125000000000004,1.2246420752059732
MAC001102,662,2012-05-08,2014-02-28,5378.3020008,8.12432326404834,13.242000100000002,1.6593762583858918
MAC001103,662,2012-05-08,2014-02-28,3375.5950000000003,5.099086102719034,10.104999999999997,1.1420682237386
MAC001104,662,2012-05-08,2014-02-28,10939.394001,16.524764351963746,47.25200020000001,4.879167700812809
MAC001105,662,2012-05-08,2014-02-28,3889.4559998,5.875311177945619,13.151999999999996,2.514313890033509
MAC001106,661,2012-05-08,2014-02-28,2375.3289997,3.5935385774583968,22.9899999,1.2400618787339088
MAC001107,661,2012-05-08,2014-02-28,10228.6639995,15.474529500000001,55.89,8.349352439472135
MAC001108,661,2012-05-08,2014-02-28,4359.5219997,6.59534341860817,15.019,1.2759652613892902
MAC001109,662,2012-05-08,2014-02-28,6918.845,10.45142749244713,24.370999900000008,2.8224614223357833
MAC001110,662,2012-05-08,2014-02-28,9379.7520009,14.168809669033232,63.68299999999999,15.885040818726187
MAC001111,662,2012-05-08,2014-02-28,5126.1319998,7.743401812386707,23.4389999,3.675054729081668
MAC001112,662,2012-05-08,2014-02-28,7067.015,10.675249244712992,14.904999999999996,2.471127126158801
MAC001113,662,2012-05-08,2014-02-28,6102.7560003,9.218664653021149,16.953999999999994,2.014307459246904
MAC001114,662,2012-05-08,2014-02-28,5779.1760003,8.72987311223565,23.922999899999997,3.219833975334504
MAC001115,296,2012-05-08,2013-02-27,1368.99,4.624966216216216,13.737999999999998,3.5467152689737285
MAC001116,560,2012-05-08,2013-11-18,10402.5059985,18.57590356875,31.64100000000001,4.538689576375677
MAC001117,662,2012-05-08,2014-02-28,5237.14,7.911087613293052,11.857000000000005,1.3411716990570721
MAC001118,662,2012-05-08,2014-02-28,6752.2709999,10.199805135800604,23.709000000000003,2.687196856378287
MAC001119,662,2012-05-08,2014-02-28,5518.8529978,8.336635948338369,28.39799990000001,4.343075105003443
MAC001120,661,2012-05-09,2014-02-28,2173.0749997,3.287556731770045,10.217,1.2540576869185516
MAC001121,662,2012-05-08,2014-02-28,7299.2100004,11.025996979456194,17.345,1.7526433400622008
MAC001122,467,2012-05-08,2013-08-17,4502.0510002,9.64036616745182,35.63899990000001,9.25555698123947
MAC001123,662,2012-05-08,2014-02-28,7210.6839996,10.892271902719033,18.649,1.9069985807948924
MAC001124,662,2012-05-08,2014-02-28,10818.5710008,16.342252267069487,29.27599960000001,4.033046189702007
MAC001125,662,2012-05-08,2014-02-28,7584.2979985,11.45664350226586,65.4609998,5.275978512417378
MAC001126,661,2012-05-09,2014-02-28,4767.1150001,7.211974281543116,22.654,5.012556404844496
MAC001127,661,2012-05-09,2014-02-28,6767.4439995,10.238190619515885,29.1899999,2.9677530530907967
MAC001128,661,2012-05-09,2014-02-28,2229.2490001,3.3725400909228442,5.418000000000001,0.5363660276737852
MAC001129,660,2012-05-09,2014-02-28,2370.8830000000003,3.59224696969697,8.646000000000003,0.972286277324876
MAC001130,630,2012-05-09,2014-01-29,3729.6709999,5.920112698253968,13.401999999999996,1.6236519909296014
MAC001131,661,2012-05-09,2014-02-28,6935.1789997,10.491950075189107,21.6529999,1.7812710884709626
MAC001132,660,2012-05-09,2014-02-28,8235.9070002,12.478646970000002,17.717,2.3662670607196605
MAC001133,661,2012-05-09,2014-02-28,8012.857999,12.122326776096823,23.606000000000005,2.761633784635488
MAC001134,294,2012-05-09,2013-02-27,1534.4299998000001,5.219149659183674,37.8100001,4.146030850102393
MAC001135,660,2012-05-09,2014-02-28,2951.3990000000003,4.471816666666667,7.4700000000000015,0.543958573715931
MAC001136,510,2012-05-09,2013-09-30,2926.174,5.737596078431372,14.353000000000002,2.5896821079089762
MAC001137,660,2012-05-09,2014-02-28,6885.8320013,10.433078789848485,35.0290001,5.520563688346689
MAC001138,660,2012-05-09,2014-02-28,8106.6919996,12.282866666060606,26.99800010000001,2.670564621024593
MAC001139,610,2012-05-09,2014-01-08,4562.2660000000005,7.479124590163935,14.146999999999998,1.5130583012149426
MAC001140,661,2012-05-09,2014-02-28,4383.191,6.631151285930408,15.1470001,1.7637822041990903
MAC001141,661,2012-05-09,2014-02-28,6255.1929999,9.463226928744326,12.747999899999998,1.2586481392108604
MAC001142,660,2012-05-09,2014-02-28,2777.0110001000003,4.2075924243939395,9.87,1.792579550574984
MAC001143,661,2012-05-09,2014-02-28,4731.3149993,7.157813917246596,18.7010001,1.958132068766159
MAC001144,661,2012-05-09,2014-02-28,5243.3329986,7.932425111346444,13.755,2.052617314543727
MAC001145,661,2012-05-09,2014-02-28,42592.3059901,64.43616639954614,139.3509988,34.73959597980056
MAC001146,661,2012-05-09,2014-02-28,5561.51,8.413782148260212,13.538,1.2294904248191794
MAC001147,523,2012-05-09,2013-10-13,3228.6539993,6.173334606692161,19.361,2.602912059329768
MAC001148,660,2012-05-09,2014-02-28,4304.5229999,6.522004545303031,15.765,2.1697462419094244
MAC001149,661,2012-05-09,2014-02-28,3116.6339998000003,4.715028744024206,11.870999999999997,1.2712200688736284
MAC001150,1,2012-12-18,2012-12-18,0.0,,,
MAC001151,660,2012-05-09,2014-02-28,5202.4400002,7.882484848787879,32.9320001,2.5869011183585933
MAC001152,661,2012-05-09,2014-02-28,7124.5430006,10.77843116580938,50.88300020000002,8.622523636113149
MAC001153,661,2012-05-09,2014-02-28,3444.3490001,5.210815431316187,10.186,1.2204184824724522
MAC001154,661,2012-05-09,2014-02-28,5255.8080007,7.951298034341906,20.096,2.4386145091131164
MAC001155,473,2012-05-09,2013-10-12,3622.9480004,7.6595095145877385,18.559999999999995,3.8545597369121305
MAC001156,661,2012-05-09,2014-02-28,3937.7970001000003,5.957332829198185,12.568000000000003,1.2136652898301066
MAC001157,660,2012-05-09,2014-02-28,5863.069999400001,8.883439393030304,15.0430001,1.3904425437849082
MAC001158,399,2012-05-09,2013-06-11,3044.0439997000003,7.629182956641605,16.856999899999998,2.288971801068106
MAC001159,661,2012-05-09,2014-02-28,3062.9100001,4.633751891225416,13.405,1.4094000657891093
MAC001160,661,2012-05-09,2014-02-28,24045.418010100002,36.377334357186086,101.4210001,23.439676874666258
MAC001161,656,2012-05-09,2014-02-28,4149.0720001,6.32480487820122,8.699999999999998,1.2266121289819119
MAC001162,635,2012-05-09,2014-02-04,4939.1050000000005,7.778118110236221,16.495,2.4457857641049916
MAC001163,661,2012-05-09,2014-02-28,4577.347,6.924881996974281,16.1700001,1.744786974405586
MAC001164,661,2012-05-09,2014-02-28,8701.0079988,13.16340090590015,38.15700010000001,5.645950786898059
MAC001165,661,2012-05-09,2014-02-28,1532.6070003,2.3186187599092283,7.750000000000001,0.8507513117137963
MAC001166,661,2012-05-09,2014-02-28,7547.2920004,11.417990923449318,23.5660002,2.1578323395766734
MAC001167,661,2012-05-09,2014-02-28,6692.6900000000005,10.125098335854766,20.015999800000003,2.7769276988281035
MAC001168,661,2012-05-09,2014-02-28,7469.1349998,11.299750377912254,17.814000099999994,2.2172181653197316
MAC001169,661,2012-05-09,2014-02-28,1196.9820000000002,1.8108653555219367,3.4019999999999997,0.4011214034781048
MAC001170,661,2012-05-09,2014-02-28,3453.5950015999997,5.224803330711043,21.472000000000005,3.1837498073183395
MAC001171,660,2012-05-09,2014-02-28,8465.747001,12.826889395454545,36.41399989999999,5.133298703745827
MAC001172,661,2012-05-09,2014-02-28,3614.0880001,5.467606656732224,13.363,2.071842171819704
MAC001173,661,2012-05-09,2014-02-28,3616.6020001,5.471409985022693,39.24700010000001,3.293101401327368
MAC001174,625,2012-05-09,2014-01-23,8178.7059993,13.08592959888,32.43800000000001,4.329293441936759
MAC001175,327,2012-05-09,2013-03-31,628.213,1.9211406727828746,11.637,1.1698385523296464
MAC001176,661,2012-05-09,2014-02-28,2469.539,3.736065052950076,7.789999999999999,1.093022083978513
MAC001177,659,2012-05-09,2014-02-28,3537.9620001000003,5.368682852959029,9.818,1.46410524836527
MAC001178,661,2012-05-09,2014-02-28,3701.2710002000003,5.599502269591529,8.412999999999998,1.0087334374615646
MAC001179,661,2012-05-09,2014-02-28,7541.04,11.408532526475037,40.4829999,3.362048581323387
MAC001180,655,2012-05-09,2014-02-22,2639.5629996000002,4.029867174961832,20.215,3.0003398704411257
MAC001181,650,2012-05-09,2014-02-17,1728.6640001,2.6594830770769233,10.099000000000002,1.7469435547317254
MAC001182,652,2012-05-09,2014-02-19,3130.2040005,4.800926381134969,11.521,2.970467998679552
MAC001183,661,2012-05-09,2014-02-28,9620.1570011,14.553944025869894,30.9400003,4.308026413442676
MAC001184,661,2012-05-09,2014-02-28,5643.9699996,8.538532525869893,19.619,3.4824093052764797
MAC001185,659,2012-05-11,2014-02-28,4329.2280005,6.569389985584219,14.977,2.342020054636969
MAC001186,659,2012-05-11,2014-02-28,3489.4269999000003,5.295033383763278,12.7079999,1.9666822600847744
MAC001187,659,2012-05-11,2014-02-28,6660.4579999,10.106916540060698,19.435,2.3230224853286923
MAC001188,659,2012-05-11,2014-02-28,3690.332,5.599896813353566,10.368,1.9377248177874662
MAC001189,659,2012-05-11,2014-02-28,2559.8230000999997,3.8844051594840665,12.130000100000002,2.1438837702783435
MAC001190,659,2012-05-11,2014-02-28,6647.1609998,10.08673899817906,15.977,2.1571015673860114
MAC001191,659,2012-05-11,2014-02-28,4604.790000200001,6.987541730197269,12.604,1.404709141743871
MAC001192,659,2012-05-11,2014-02-28,14685.066005,22.283863437025797,47.505,5.570403746136296
MAC001193,659,2012-05-11,2014-02-28,5824.624000100001,8.838579666312596,14.462000000000002,2.073326591127701
MAC001194,659,2012-05-11,2014-02-28,4075.6720004000003,6.184631260091048,15.534999999999991,2.8974096107469114
MAC001195,659,2012-05-11,2014-02-28,9768.1429991,14.822675264188165,30.6830001,4.611738404279373
MAC001196,265,2012-05-11,2013-01-30,2898.8200002000003,10.938943396981132,58.18000039999999,9.593862651636739
MAC001197,658,2012-05-11,2014-02-28,3754.7659998,5.70633130668693,12.742,2.3129225681193892
MAC001198,659,2012-05-11,2014-02-28,32245.1679927,48.9304521892261,214.89599930000003,37.35486857559231
