LCLid,consumo_total,consumo_medio,consumo_std,consumo_max,consumo_invierno,consumo_verano,consumo_finde,consumo_semana,ratio_invierno_verano,dias_registrados,stdorToU,Acorn_grouped,tarifa_enc,acorn_enc
MAC001711,1489.3700001000002,2.3603328052297945,1.7020500599354116,10.21,2.460750000555556,2.182762711864407,2.376872222777778,2.3537317073170736,1.1273551906604253,631,Std,Affluent,0,3
MAC001713,12553.8589988,19.8951806637084,6.080358240680402,45.2040002,23.597599991666666,15.432225992655367,19.500294453333336,20.05278491618625,1.5291117738805573,631,Std,Affluent,0,3
MAC001714,2380.8439999,3.773128367511886,0.5979075279708367,8.9709999,3.7011833327777777,3.73719209039548,3.8124888888888893,3.757419068514413,0.9903644910105804,631,Std,Adversity,0,2
MAC001715,6682.852,11.48256357388316,8.143084101678017,34.215,18.78667222222222,2.2915546875,11.126042168674697,11.624829326923077,8.198217623381328,582,ToU,Adversity,1,2
MAC001716,4668.4130002,7.74197844145937,2.621332746869525,27.55200009999999,7.45164052614379,7.387488636363637,9.159761630813952,7.176180973781902,1.0086837197665066,603,Std,Affluent,0,3
MAC001717,6102.8399982,9.859192242649435,4.251667066925371,31.473000000000003,11.387449996111112,8.561164704705883,10.869062141242937,9.454787328506788,1.3301284414868508,619,Std,Affluent,0,3
MAC001718,1847.372,2.927689381933439,0.9031006527943347,10.572000000000005,2.8998999999999997,3.0569378531073443,3.1154944444444443,2.8527339246119734,0.9486287228324124,631,ToU,Comfortable,1,4
MAC001719,6364.2350001,10.101960317619048,2.462742101588519,17.776,11.415905555555558,8.945375,9.883368716201117,10.188718403325943,1.2761795094533264,630,Std,Comfortable,0,4
MAC001720,7590.473002,12.048369844444444,4.155898682488105,24.083999899999995,12.019338889444445,13.158784098863634,13.79075419329609,11.356824836807094,0.9134079475530313,630,Std,Affluent,0,3
MAC001721,7580.094999800001,12.012828842789224,3.433983523757146,24.42799999999999,13.615994443333335,10.36315254180791,12.372272223888888,11.869370287139692,1.3138852366128264,631,Std,Comfortable,0,4
MAC001722,2060.4649999,3.2705793649206347,1.826592031263625,15.202999999999996,2.986194444444444,3.6219545448863637,2.8767833333333335,3.4280977775555552,0.8244702088242041,630,Std,Affluent,0,3
MAC001723,5608.612999800001,8.916713831160573,2.1684603821604878,17.218999999999998,9.716999999441342,7.755784091477273,9.575944133519554,8.654486666444445,1.2528712290028796,629,Std,Affluent,0,3
MAC001724,9949.7060002,15.793184127301586,6.129429675297821,44.31499989999999,19.732133333333337,11.089539773295455,17.06213332666666,15.285604447555556,1.7793462990685758,630,Std,Comfortable,0,4
MAC001725,12491.7389992,19.8281571415873,5.644455642699908,44.40899990000001,23.745155556111115,16.302318178409095,21.410759772625696,19.200028824611977,1.4565507702461968,630,Std,Affluent,0,3
MAC001726,17944.9199995,28.62028708054227,12.17730007841184,89.4210003,32.9427151,23.60285057241379,26.412227774999998,29.509438478747207,1.3957091158638784,627,Std,Affluent,0,3
MAC001727,7225.4210009,11.468922223650793,2.641921675522136,22.312999900000005,12.721766666666667,10.170295455681819,10.959608937988827,11.671066521064303,1.2508747136431235,630,Std,Adversity,0,2
MAC001728,5834.5629998,9.246534072583202,2.300502680350139,15.889,9.58245555611111,9.117011298870056,9.355377778333335,9.203093125720622,1.0510521695028032,631,Std,Comfortable,0,4
MAC001729,4296.3759996,6.8088367664025355,2.19833331713783,20.81399990000001,7.691883333333333,6.377999998870058,7.040583332777778,6.7163436800443455,1.206002215223241,631,Std,Comfortable,0,4
MAC001730,5893.967000000001,9.34067670364501,2.4921751066566253,21.980999899999997,10.329711109444444,8.194293785875708,9.257249999444443,9.373973392682927,1.26059793787862,631,Std,Affluent,0,3
MAC001731,4725.1689999,7.512192368680445,8.145129781145938,38.358999600000026,13.332772222222225,2.2462171428571427,8.64868714860335,7.060120000666667,5.935653340090654,629,Std,Affluent,0,3
MAC001732,2332.1360000000004,3.6959366085578456,0.7091766604011199,6.077000000000001,3.3696944444444448,3.874096045197741,3.7672888888888894,3.667458980044346,0.8698012479118085,631,Std,Adversity,0,2
MAC001733,5383.4220002,8.53157210808241,2.101979165843796,16.804000100000003,10.075994447222222,6.771254237288137,8.836144444444443,8.41001330421286,1.4880541486215813,631,Std,Comfortable,0,4
MAC001734,20203.8649994,32.018803485578445,10.439508439133498,71.4299993,31.180516657222224,30.65575707118644,32.112899983333335,31.981248342350337,1.0171177820759556,631,Std,Affluent,0,3
MAC001735,35186.7560116,55.76348020855785,13.60795244166862,114.76000020000002,59.58144445944445,57.62550284293785,47.61321665999999,59.01635701286032,1.0339422735779915,631,Std,Affluent,0,3
MAC001736,13405.811000900001,24.374201819818182,7.623449841804184,42.74300010000001,28.17979797070707,21.32077966779661,25.273518979746832,24.01172194413265,1.3217057297189156,550,ToU,Affluent,1,3
MAC001737,1084.806,1.7191854199683043,0.7513163530699031,4.185,1.5528111111111114,1.8851355932203393,1.620627777777778,1.7585210643015523,0.8237127838351898,631,Std,Affluent,0,3
MAC001738,2911.3479997000004,4.621187301111112,0.9447467852922669,8.347999999999999,4.21950555388889,4.849551136931819,4.582748602793297,4.636443458536586,0.8700814909804141,630,Std,Adversity,0,2
MAC001739,37593.3530054,59.57742156164818,24.331696110223447,131.6729998,78.75931667444443,36.045813565536726,57.33365000055555,60.472940144789355,2.184978134735952,631,Std,Comfortable,0,4
MAC001740,3104.6469998000002,4.920201267511886,0.9774713163050637,9.775,5.3626000000000005,4.436220337853108,5.24543888888889,4.790394678048781,1.2088215604217822,631,Std,Comfortable,0,4
MAC001741,3488.759,5.537712698412698,1.2340952370265161,9.772,5.782055555555555,5.6915000000000004,5.763251396648045,5.4481973392461205,1.0159104875068201,630,ToU,Affluent,1,3
MAC001742,5252.386,8.350375198728141,2.307145677961438,24.053000000000004,9.650283331666667,7.49356,7.980692737430167,8.497426666666668,1.2878100720961192,629,Std,Adversity,0,2
MAC001743,6575.7470004,10.454287758982511,6.570557762326637,39.81300039999999,15.770155560555555,6.444085716571428,13.421134081564245,9.274142221777778,2.4472289486734367,629,ToU,Affluent,1,3
MAC001744,7671.0009979999995,12.17619206031746,8.17725145090759,46.25900019999999,19.686283329444446,6.30836931875,15.341000005555555,10.910268882222223,3.1206606991558594,630,Std,Adversity,0,2
MAC001745,9702.7739999,15.401228571269842,3.679951546268626,28.015999999999995,16.72242222166667,13.706852271022727,17.838616663333333,14.426273334444446,1.220004467182783,630,Std,Affluent,0,3
MAC001746,10935.6789957,17.441274315311006,5.333182556026084,36.283999400000006,19.01006665611111,15.217271670520233,19.669726256424582,16.550888383482143,1.2492426907049181,627,Std,Adversity,0,2
MAC001747,8105.5420002,12.886394276947536,2.639368118309411,22.333,12.397966668888886,13.641651431999998,13.25241899385475,12.740797778444444,0.9088317365282136,629,Std,Adversity,0,2
MAC001749,9641.7189997,15.304315872539684,4.062226506735624,29.18400010000001,16.416527777777777,13.929272726704546,17.726877772222224,14.335291112666665,1.1785630823166886,630,Std,Comfortable,0,4
MAC001750,2976.0199991,4.7238412684126985,1.8011934179104283,11.717000099999998,5.462772220555555,4.085289772727273,5.668299996666667,4.346057777111111,1.337180760063426,630,ToU,Affluent,1,3
MAC001751,5169.1579998,8.205012698095238,3.1750626318642023,15.986,9.293444443333334,5.751261363636364,8.726288888888888,7.996502221777777,1.6158964512022966,630,Std,Adversity,0,2
MAC001752,7007.8669998000005,11.194675718530352,2.2592190582599803,19.045000000000005,11.859861111111114,10.87726744127907,11.832581005027935,10.93922818769575,1.090334505867587,626,Std,Adversity,0,2
MAC001753,7637.9419979,12.123717456984128,4.72313338095861,33.05799989999999,11.094438887222223,12.261022725000002,12.39806665888889,12.013977776222223,0.9048542059828876,630,Std,Affluent,0,3
MAC001754,3424.1050008,5.435087302857143,3.317368854720812,29.520000099999994,6.206722223888889,3.932636364204545,6.342938892777777,5.071946666888889,1.5782594857037684,630,Std,Affluent,0,3
MAC001755,1816.866,2.883914285714286,0.46850065174543387,4.185,2.8862111111111117,2.9295227272727273,2.986927777777778,2.842708888888889,0.9852151338600224,630,ToU,Adversity,1,2
MAC001756,8095.3239981,12.849720631904761,3.348855483530617,51.88199979999999,12.789544439999998,12.223374998295453,13.401016660555559,12.629202220444446,1.046318500043155,630,ToU,Affluent,1,3
MAC001757,4397.906,6.9808031746031745,1.1209653626879055,11.297,7.232300000000001,6.978704545454545,7.1581166666666665,6.909877777777779,1.0363383227582414,630,Std,Comfortable,0,4
MAC001758,13665.1389956,21.6906968184127,9.105458307002486,48.303000299999994,29.03194997611111,14.467642036363639,23.487027777222224,20.972164434888892,2.0066813857060803,630,Std,Comfortable,0,4
MAC001759,3330.8960006,5.2871365088888895,3.2354926225782026,14.974000099999996,4.962683335,5.268403410795455,5.841683335,5.065317778444444,0.9419708412723587,630,Std,Comfortable,0,4
MAC001760,8039.885999,12.761723807936509,7.359747885162985,71.27899959999999,17.67460000222222,6.446534088636363,14.813766664444445,11.940906665333333,2.7417209026563962,630,Std,Comfortable,0,4
MAC001761,5091.1159989,8.081136506190475,3.667166586164809,24.759,8.729605549444445,7.510011363068182,9.166772221111112,7.646882220222222,1.1623956296495368,630,Std,Adversity,0,2
MAC001762,4697.2530013,8.812857413320824,2.432384558705807,20.81300000000001,8.971533331111111,7.8207386375,8.930405229411763,8.765528950526315,1.1471464013573756,533,Std,Adversity,0,2
MAC001763,1869.6910001,3.234759515743945,1.0056324221989188,8.125999999999996,3.3625662656626507,3.2697101449275365,3.447170732317073,3.1506159420289856,1.0283985699712848,578,Std,Affluent,0,3
MAC001764,9281.8240009,14.73305396968254,3.4566975703015195,29.055999799999995,17.29152222722222,11.930357956249999,15.703788890000002,14.344760001555555,1.4493714975913319,630,Std,Comfortable,0,4
MAC001765,8894.3160014,14.117961906984128,5.624645296402614,49.66700010000001,16.019933335,11.578823864772726,15.30030000388889,13.645026668222224,1.383554334925546,630,Std,Adversity,0,2
MAC001766,23111.9039902,36.97904638432,11.314929356256803,101.7069995,46.282888867222226,26.54209940701755,38.65064969152542,36.31861382767857,1.7437538159182513,625,Std,Affluent,0,3
MAC001767,2463.5319998,3.935354632268371,1.361869126741748,9.723000099999998,4.5884333349999995,3.0047558139534885,4.243685392134831,3.8128482142857143,1.527056470491134,626,ToU,Affluent,1,3
MAC001768,10252.7060023,16.378124604313097,4.966398886987086,43.0190001,19.535072236111112,12.888040694767444,17.234915733146067,16.03770312901786,1.5157517874916846,626,Std,Affluent,0,3
MAC001769,7631.8030004,12.19137859488818,5.223098930271467,34.325,14.021783336111111,9.368930230813953,13.828421350561799,11.540946428571427,1.496625707956331,626,Std,Comfortable,0,4
MAC001770,3143.7859986,5.022022361980831,3.4239111372907494,21.5759998,7.513366662777778,2.604761627906977,5.037202245505618,5.015991068973214,2.8844726894807478,626,ToU,Adversity,1,2
MAC001771,10420.297998600001,16.67247679776,3.581803603771198,32.162,17.055672219444446,16.484228071929827,16.299674161797753,16.820930643847873,1.0346660523231688,625,Std,Comfortable,0,4
MAC001772,2622.9080003999998,4.203378205769231,2.176162063622131,13.242000000000004,5.8921833349999995,2.3687588235294115,4.033598870621469,4.270606264653243,2.487454944343301,624,ToU,Affluent,1,3
MAC001773,2814.6829996,4.51070993525641,1.5952450377201406,21.96799979999999,4.822466666666667,3.9073529411764705,4.876276834463277,4.36595525704698,1.234202669956913,624,ToU,Adversity,1,2
MAC001774,2368.3349999,4.298248638656988,3.32000230044661,17.905000000000005,5.537739883815029,2.2456206896551727,4.103879746202532,4.376391857506361,2.466016386164038,551,Std,Adversity,0,2
MAC001775,7605.8949991,12.149992011341853,5.362599611786218,35.56500009999999,13.043177772777778,13.281982556395347,13.12614045561798,11.762147316964287,0.9820203222957175,626,Std,Adversity,0,2
MAC001776,2920.8630004,4.67338080064,3.1732983110358917,29.48200000000001,3.754538889444445,4.177292398245615,4.692118644632768,4.665977679241072,0.8987970275253544,625,Std,Affluent,0,3
MAC001777,2987.5789999,6.289639999789474,4.008099495628367,19.183,8.794455553333334,6.157622093604651,6.589529411764706,6.169330383185841,1.42822245201518,475,ToU,Adversity,1,2
MAC001778,4158.367,6.642758785942492,1.5072847969375802,12.847,6.92568889,6.353203487790698,7.723550561797753,6.213337053571428,1.0901095507486775,626,ToU,Comfortable,1,4
MAC001779,4318.4339999,6.89845686884984,1.9948919089924255,13.910999999999998,7.613583332777777,6.045877906976744,7.498522471910113,6.660037946205358,1.2593013273871485,626,Std,Adversity,0,2
MAC001780,14937.2999996,23.861501596805113,15.635933836575262,60.15600000000001,40.36569444444445,8.064308138372095,23.596039325280902,23.96697544575893,5.005474585835742,626,Std,Affluent,0,3
MAC001781,7552.8769997,12.065298721565496,3.2736715687063183,27.8779999,13.818944446111113,9.867360463372092,11.977837078651685,12.100049106473216,1.4004700747416017,626,Std,Affluent,0,3
MAC001782,5110.6190013000005,8.163928117092652,4.489172844278438,24.9379999,6.633816667222224,7.929773256976746,6.693561798876404,8.748136163169644,0.8365706831295585,626,Std,Comfortable,0,4
MAC001783,9927.8139991,17.98517028822464,3.925743213115827,29.171999800000005,20.35175228990826,16.056124260355034,20.19178344522293,17.1081113878481,1.267538211112476,552,Std,Adversity,0,2
MAC001784,6054.0810012,9.671055912460064,7.507666283635937,43.044,10.601183334444444,5.534325581976745,9.657269665730336,9.676533483705358,1.9155326628118727,626,Std,Comfortable,0,4
MAC001785,4651.7819995,7.430961660543131,2.3141065784394392,27.69199990000001,8.461277776666666,6.862505813953489,7.908853933707865,7.241084819866073,1.232971857960477,626,Std,Adversity,0,2
MAC001786,6482.4830018,10.37197280288,2.9243232173446225,22.575000099999997,12.000377787222224,8.787222225146198,10.582581920903955,10.288763396874998,1.3656621073288562,625,Std,Comfortable,0,4
MAC001787,2195.6099999999997,3.5073642172523956,0.9043439993822416,9.635999999999996,4.116527777777777,3.0684302325581396,3.4670898876404483,3.5233660714285713,1.3415740701954213,626,Std,Affluent,0,3
MAC001788,2477.1480003,4.727381679961832,2.4021141100812464,20.190999999999995,5.496400001111112,4.089052325,6.114573334000001,4.1710213909090905,1.3441742047008183,524,Std,Affluent,0,3
MAC001789,7297.5799990000005,11.657476036741215,2.8677967198276026,26.704999800000003,14.227838886666667,9.397482556395348,12.093044941573034,11.484415177232142,1.514005190994357,626,Std,Comfortable,0,4
MAC001790,19137.6970018,30.66938622083333,11.033096652058452,73.47799909999998,28.10242222277778,27.796423525294117,32.55468538483146,29.91695740650224,1.0110085272731826,624,Std,Comfortable,0,4
MAC001791,5350.8120001,13.826387597157622,3.0053272437427436,26.81,15.041155562222222,12.406342105263157,15.057718177272726,13.337411554512636,1.2123762364625639,387,Std,Adversity,0,2
MAC001792,6178.8660009000005,9.870392972683707,2.8816456762400953,19.160000000000004,11.241450003333332,8.089470931976745,11.619370787078653,9.175486608928571,1.389639533687877,626,Std,Comfortable,0,4
MAC001793,8938.0109987,14.277972841373801,5.223820525455492,28.924000099999994,16.526988888333335,13.1553081377907,15.390741571348315,13.835845979910715,1.2562980250199485,626,Std,Comfortable,0,4
MAC001794,12372.2299952,19.763945679233228,11.41377417211957,77.6399998,22.048799997777778,16.090755806976745,14.00930336741573,22.05038838348214,1.3702773749099049,626,Std,Affluent,0,3
MAC001795,3013.1319999,4.813309903993611,1.5327055573523087,12.287999999999998,4.930938888888889,4.103872092441861,5.313219101123597,4.614685267633929,1.2015329855034362,626,Std,ACORN-U,0,1
MAC001796,4669.545,7.471272,1.0620488934976045,10.654000000000003,7.696188888888888,7.716017543859648,7.670966101694915,7.392375,0.9974300664444955,625,Std,Adversity,0,2
MAC001797,4680.943,7.6485996732026145,2.663352141306428,35.1709999,8.737216868674698,6.683476743023256,8.330224137931037,7.377817351598174,1.307285997592391,612,Std,Adversity,0,2
MAC001798,2664.2629998,4.2560111817891375,1.546920410143214,10.457000000000004,4.312111109444444,3.9066976749999998,4.046202247191012,4.3393727674107145,1.1037736636917472,626,Std,Adversity,0,2
MAC001799,2571.186,4.1138976000000005,0.691809376820241,6.123999999999999,4.545327777777777,3.6818187134502924,4.269152542372881,4.052558035714285,1.2345329569432602,625,Std,Adversity,0,2
MAC001800,7349.5729994,11.740531947923323,3.311675862982938,21.388,13.174488885555558,9.592139537209304,13.301449442134833,11.12034597924107,1.3734670415273635,626,Std,Affluent,0,3
MAC001801,1947.1589998,3.110477635463259,2.203825603480308,8.242999999999999,3.414999998888889,2.412459302325581,3.123404493258427,3.1053415178571426,1.4155673341430206,626,Std,Affluent,0,3
MAC001802,8155.701998,13.091014443017656,3.4116442651994885,30.431999799999996,15.307172214444448,11.622315789473683,12.822734458192091,13.197484302466368,1.3170499902659798,623,Std,Comfortable,0,4
MAC001803,775.2760000000002,1.2384600638977639,1.2298149503086049,14.213999999999997,0.8929444444444449,1.7385639534883721,1.3798988764044948,1.1822633928571433,0.5136100567613433,626,Std,Affluent,0,3
MAC001804,2086.4010001,3.3329089458466457,0.6290270462851942,5.545000099999999,3.475416667222223,3.382616279069768,3.3617022471910114,3.321468750223214,1.0274341968057277,626,Std,Adversity,0,2
MAC001805,18020.8899984,28.78736421469649,21.93360862278658,102.6649995,43.15667223611111,12.632279061627905,29.389988782584265,28.547928560491073,3.4163802595862944,626,Std,Comfortable,0,4
MAC001806,4681.6859997,7.478731628913739,3.8214359515905496,31.701000200000006,8.553183332777778,6.048610465116278,8.374235956741574,7.122928570089286,1.4140738551493903,626,ToU,Affluent,1,3
MAC001807,3329.4769996,5.31865335399361,1.7677623655120516,12.536,4.752688889444444,6.298563951744186,5.548061796629213,5.227504463839287,0.7545669411773454,626,Std,Comfortable,0,4
MAC001808,2471.5689999,3.94819329057508,1.0814186557581913,9.019999999999998,3.8498722211111107,4.197953489534884,3.8492528084269666,3.987504464285714,0.9170828866078681,626,Std,Affluent,0,3
MAC001809,14451.9720011,23.086217254153357,13.831412478743564,60.94300040000001,34.55851666166667,7.785627903488375,25.83852247134832,21.99266741339286,4.438757239788635,626,Std,Comfortable,0,4
MAC001810,4324.2690003,6.907777955750799,2.6250766907955794,15.467000000000002,7.280811113333334,7.146139536627907,7.339185393820224,6.736370536160714,1.0188452180607372,626,Std,Affluent,0,3
MAC001811,7801.0920018,12.461808309584663,7.317986832900547,36.114,19.879816674444445,5.779133720930233,12.645550564044942,12.388803574553572,3.4399296147995853,626,Std,Adversity,0,2
MAC001812,4239.4589997,6.7722987215654955,2.662082855784906,21.9210003,8.021361112777779,4.71661046627907,7.067882021348314,6.6548571426339285,1.7006618353293839,626,Std,Affluent,0,3
MAC001813,8840.5109987,14.122222042651757,6.487249207138196,29.496,15.423349993888888,12.936936050581396,13.089179774719101,14.53267187232143,1.192194870670392,626,Std,Comfortable,0,4
MAC001814,2511.6440000000002,4.012210862619809,0.9970769330074662,7.293999999999999,4.3466611111111115,3.6701686052325586,4.446999999438202,3.8394598216517855,1.1843215923629467,626,ToU,Comfortable,1,4
MAC001815,2837.4290003,4.53988640048,2.216969263676718,14.209,4.951294447222223,3.8392923976608193,4.81635393258427,4.429794184116331,1.2896369030402617,625,Std,Affluent,0,3
MAC001816,3285.349,5.2565584,1.5214865896541574,10.519000000000004,5.656616666666667,4.748286549707603,5.520724719101123,5.151364653243848,1.1912961478112247,625,Std,Adversity,0,2
MAC001817,2929.5679994,4.702356339325843,1.389708818759439,10.392999999999995,5.156327776666667,4.212254436686391,5.54205649378531,4.369112107623318,1.2241251401227793,623,Std,Adversity,0,2
MAC001818,9424.9810003,15.07996960048,5.029126634095137,29.591,17.30788889722222,12.591263154970758,14.757775278651685,15.2082706950783,1.3745950116048866,625,Std,Comfortable,0,4
MAC001819,6487.7610001,10.413741573194223,3.710329512716913,33.61899990000001,12.452122223333335,8.295816566863905,10.957258425842697,10.196334832134832,1.5010120609535837,623,Std,Affluent,0,3
MAC001821,10926.5529998,17.48248479968,5.273322683039628,41.24599979999999,21.774333330555557,13.740502923391812,16.864786516853933,17.728458612527966,1.5846822978222048,625,Std,Affluent,0,3
MAC001822,14886.933996,23.8190943936,6.515138325417184,40.25799969999999,26.638938870000004,19.540999997660823,24.615988756179775,23.501762857718123,1.3632330745589156,625,Std,Comfortable,0,4
MAC001823,1860.67,2.977072,1.3298095690737077,8.385,3.9084499999999998,2.213327485380117,3.142095505617977,2.911357941834452,1.7658698317112935,625,ToU,Adversity,1,2
MAC001824,5603.8779989,9.76285365662021,4.8944052223749495,25.676,7.481682170542637,10.218730988304094,9.260390238414635,9.96383902390244,0.7321536741648415,574,Std,Adversity,0,2
MAC001825,4346.0710007,6.95371360112,2.115853107451729,22.894,8.353411112222222,5.561456140350877,7.404264047191012,6.774299776957495,1.5020184281587752,625,ToU,Affluent,1,3
MAC001826,3450.0710004000002,5.52011360064,2.9904743320929716,29.81300000000001,6.230811112222222,3.5900584801169595,5.6946629224719105,5.45060626442953,1.7355732256612166,625,ToU,Affluent,1,3
MAC001827,4612.4569998,7.37993119968,1.7291133350721448,13.8169999,6.866650001111111,8.037982454385965,7.1561910101123605,7.4690268456375835,0.8542752097062717,625,Std,Adversity,0,2
MAC001828,7706.9769993,12.350924678365384,7.647953978366284,38.04099989999999,19.774466665,6.757570587058824,12.20710169265537,12.407874719686804,2.926268173447004,624,Std,Comfortable,0,4
MAC001829,5442.3999999,8.7357945423756,4.633807959068651,29.812,11.176011112222223,7.834,9.380435028813558,8.47996188295964,1.4266032276766654,623,Std,Adversity,0,2
MAC001830,6865.1929994,10.98430879904,5.291843573355542,28.897,11.595322221111113,9.070239765497075,10.414241571348313,11.21131543557047,1.278391888473278,625,ToU,Comfortable,1,4
MAC001831,12543.422000300001,20.069475200480003,5.062988070968729,38.45299969999999,23.49351667166667,17.700263161988303,20.872876403370785,19.7495525738255,1.327297516955679,625,Std,Affluent,0,3
MAC001832,9328.570998700001,24.167282380051816,22.617018959213187,110.86999919999997,40.212544400000006,18.025805317699117,22.662309076363645,24.767090580797102,2.230831935685243,386,Std,Affluent,0,3
MAC001833,3522.5160006,5.645057693269231,2.992305458112702,18.597,5.969366671666666,5.106564705294118,7.010320226404494,5.100177130717488,1.1689591432218445,624,ToU,Affluent,1,3
MAC001834,5997.3130004,9.595700800640001,2.2056232172544896,15.297999999999998,10.49127222111111,8.300005849122808,9.40322471797753,9.672346757494406,1.2640076582852324,625,Std,Adversity,0,2
MAC001835,8669.385,13.893245192307692,4.162161182046277,30.668999900000006,15.995094444444446,11.267417647058824,14.151651687640449,13.790114348878925,1.419588190114841,624,ToU,Affluent,1,3
MAC001836,22917.082995200002,36.66733279232,13.146849482945791,85.88800029999999,33.714833346666666,35.34084207719298,41.3181292,34.81533780223714,0.9539906355098912,625,Std,Affluent,0,3
MAC001837,5097.5139995,8.1560223992,3.552885552380325,29.347,10.555261111666667,6.205994151461988,7.851803370786517,8.277165546979866,1.7008168479119892,625,Std,Adversity,0,2
MAC001838,6113.5719996,9.781715199359999,6.386957383256538,28.322999900000006,15.288727780000002,3.8917602292397664,10.808370781460674,9.372890381431768,3.928485556907243,625,Std,Comfortable,0,4
MAC001839,5724.4130004,9.159060800639999,1.7593936285141905,17.028000000000002,9.880527780000001,8.392157894152046,8.9598988752809,9.23836912885906,1.1773523243089576,625,Std,Adversity,0,2
MAC001840,3738.7319992000002,5.991557691025641,1.800492827385972,11.547,6.680294443888889,5.050123528235294,7.379661013559323,5.4419060398210295,1.3227979639985707,624,ToU,Adversity,1,2
MAC001841,2739.7910009,4.498835797865353,2.3534060196015756,12.922000099999998,5.1384632785310735,3.846806063030303,6.122724143678159,3.84928045954023,1.3357735894566218,609,Std,Adversity,0,2
MAC001842,5749.541,9.1992656,1.9677890845481045,13.925999999999998,9.880172222222223,8.308976608187134,9.889016853932583,8.924599552572708,1.1890960221732858,625,Std,Comfortable,0,4
MAC001843,10949.2719978,17.6886462,6.224404662380604,41.1339998,18.898709495530728,15.948203591017966,19.419914284,17.00627702274775,1.1850054586191154,619,Std,Affluent,0,3
MAC001844,3380.5040001,5.4088064001600005,1.259948452843026,10.833999999999996,5.6279222211111115,5.194502924561403,5.767691012359551,5.265894854362417,1.0834378610246798,625,Std,Adversity,0,2
MAC001845,3500.3109995,5.6004975992,2.411385320167182,17.814999900000007,5.601355553888889,5.190853801169591,4.806415730337079,5.91670917114094,1.0790815325111396,625,Std,Adversity,0,2
MAC001846,12053.028000100001,28.030297674651166,17.022683051011906,84.78099959999999,49.304622241111105,15.571980887261144,27.673861800000008,28.173104230293163,3.166239377753539,430,Std,Comfortable,0,4
MAC001847,3518.3339998,5.62933439968,1.2478588396762784,10.548,6.2598277766666675,4.6521695906432745,5.791724718539326,5.564668903579418,1.3455714176210154,625,ToU,Comfortable,1,4
MAC001848,4686.724,7.4987584,4.179156749030592,29.34199979999999,9.906022221111112,4.688847954970759,8.556949437078652,7.077375839373602,2.1126767605959036,625,Std,Comfortable,0,4
MAC001849,2627.5550000000003,4.2108253205128205,1.3422898397803003,9.621,4.479549998888889,4.115541177058824,4.161774012994351,4.230248321476511,1.0884471124750332,624,ToU,Affluent,1,3
MAC001850,6221.6559999,9.95464959984,1.5541945188645065,23.06600000000001,10.364883332777776,9.562999999999999,9.915106741573034,9.970395972930651,1.083852582759092,625,Std,Adversity,0,2
MAC001851,18953.752999,30.374604165064103,7.185704118745405,55.53800009999999,33.31655554388889,26.690823536470592,28.417162918539326,31.155825110986545,1.2482400271435914,624,ToU,ACORN-U,1,1
MAC001852,2155.5080000000003,3.454339743589744,1.1510819894113908,11.880000000000004,3.8699555555555554,2.885023529411765,3.509983146067416,3.4321322869955155,1.3413943334286347,624,Std,Affluent,0,3
MAC001853,9909.410997,15.855057595200002,10.168896836432994,57.9319999,22.21983888111111,8.6625731,15.919044937640448,15.829577176957494,2.5650388238654274,625,ToU,Affluent,1,3
MAC001854,3465.6470007000003,5.54503520112,3.1607134263566024,32.052000199999995,6.659961111666666,5.08001754502924,5.5894325837078656,5.527355706487698,1.3110111808909413,625,Std,Affluent,0,3
MAC001855,1538.7039995999999,2.469829854895666,1.47047874801516,14.148999899999998,2.4845833333333327,2.275544378106509,2.5530955033707863,2.436523595505618,1.0918627935254648,623,ToU,Affluent,1,3
MAC001856,5936.1890005000005,9.51312339823718,3.928354107034279,26.16999990000001,11.13878333388889,7.982411764117646,10.334440678531074,9.187903804026845,1.3954156046602457,624,ToU,Affluent,1,3
MAC001857,7828.1169997,12.52498719952,3.839775839225596,24.079000000000004,13.665727778333332,10.319058478947369,12.700202245505618,12.455214765100672,1.3243191209638567,625,ToU,Comfortable,1,4
MAC001858,6570.8180006,10.51330880096,4.692052211611374,33.92800020000001,14.003294447222222,9.177830408187136,11.212432585955057,10.234910515212528,1.5257737720841664,625,ToU,Comfortable,1,4
MAC001859,11923.243005,19.13843178972713,9.337121816829809,40.775000299999995,23.166327777222225,11.499686395857989,17.326186454237288,19.857641261434978,2.014518045557167,623,Std,Comfortable,0,4
MAC001860,8372.4569999,13.39593119984,5.883823705681428,39.1310002,16.60233333388889,10.837157896491227,12.066870785393256,13.925176734004475,1.5319820898136196,625,Std,Comfortable,0,4
MAC001861,11510.2760008,18.416441601280003,6.975915104486493,52.89099979999999,24.128805562777778,13.720432752046783,19.129511239325844,18.132489933333332,1.7586037000600145,625,ToU,Comfortable,1,4
MAC001862,21672.5790005,34.6761264008,28.74933634491114,321.6969984000001,46.919638892222224,27.656526321052638,28.89602809044944,36.97782102997763,1.6965123042221633,625,Std,Affluent,0,3
MAC001863,1765.4740000000002,2.8247584000000003,1.2944762024275625,8.627999999999998,1.2545888888888892,3.6373157894736843,2.9424213483146064,2.777903803131991,0.34492153461024955,625,Std,Adversity,0,2
MAC001864,11503.430997700001,18.405489596320002,5.008445875585138,38.53400009999999,18.93631111666667,16.442748528070176,20.98035955280899,17.380149882102906,1.1516511325760705,625,Std,Adversity,0,2
