LCLid,log_consumo_mediana,intensidad_pico_diario_clip,ratio_invierno_verano_clip,ratio_finde_semana_clip,share_madrugada,share_manana,share_tarde,share_noche,peak_to_avg_period_clip,periodo_pico_sin,periodo_pico_cos
MAC000874,1.4904291258518985,3.710152165291425,1.3440832711144035,0.9540880513180424,0.10169811524530535,0.23162933018671872,0.3407782392596228,0.3258943149158342,1.7855868084660367,0.130526192220052,-0.9914448613738104
MAC000875,2.3382417702020803,3.0633887730651534,1.2800968547376874,1.0036776467186126,0.13745206499023435,0.24142476505465096,0.29739624615177507,0.3237269236465804,1.6658874284509089,-0.9659258262890684,0.2588190451025203
MAC000876,2.513008079898875,3.844169451540666,1.2338043620010712,1.1084855075675784,0.15735434963979472,0.15698263815578065,0.28164976156794214,0.40401325050799586,1.7930023926467187,-0.7071067811865477,0.7071067811865474
MAC000877,1.907020809563144,2.3227614055726797,1.4961594314617672,1.1684278730369286,0.19473330892411958,0.2163942062349932,0.24581013055134004,0.34306235405065155,1.4680152320203788,-0.5000000000000004,0.8660254037844384
MAC000878,2.3706175033858727,2.1393099358923786,1.0915182067649565,1.1624286656515215,0.13118993463527623,0.28693492200025467,0.31010730589461466,0.27176783732153115,1.6043391501032729,0.6087614290087209,-0.793353340291235
MAC000879,2.4456459358346976,3.01416829538787,1.7185671866172976,1.1272832313460808,0.14519456575062614,0.21866025229439215,0.3217155729927606,0.31442960876436193,1.79847436296014,-0.9659258262890683,-0.25881904510252063
MAC000880,1.8489271422843965,1.4432523634243297,1.030909945933591,0.99489236136703,0.21935111536444207,0.2755730652378559,0.2331233258396532,0.2719524932838877,1.5961696455415668,0.8660254037844387,-0.49999999999999983
MAC000881,2.4622349105235832,2.1466178251762145,1.0812832119165616,1.0663724184897765,0.1694584730254751,0.2686458989339248,0.252113635963432,0.3097819919062725,1.4911241979045933,-0.7933533402912357,0.6087614290087199
MAC000882,2.3181631229573645,2.082484012803569,1.5377283359053149,1.163631712572345,0.13310153342275335,0.24622435103465432,0.2923738014120096,0.32830031396211534,2.0403744839330593,-1.0,-1.8369701987210297e-16
MAC000883,3.0048902162931763,1.8539274945775426,1.3378958374402206,1.104551988518033,0.14800528556094525,0.2047464172519042,0.22957859553402843,0.4176697014790017,1.938749123110088,-0.923879532511287,0.38268343236508917
MAC000884,2.8634001615049502,1.9588118477452323,1.1688688839142927,1.1436742870709933,0.1400843344634966,0.23514606540079394,0.2664661183798552,0.3583034816678481,1.6510053691238558,-0.8660254037844386,0.5000000000000001
MAC000885,2.849491891330985,2.081361623611617,1.6903561863838534,1.0160491199309145,0.043983800901180606,0.31438952250143826,0.3667513621372833,0.2748753143698522,1.7155043469617695,0.6087614290087209,-0.793353340291235
MAC000886,2.9712346419535907,2.4592481470633074,1.2923264796178853,0.9657087268479262,0.10934605948976443,0.27106708340400953,0.260131793678815,0.35945506334790417,1.708760261344818,-1.0,-1.8369701987210297e-16
MAC000887,1.6631682348550685,3.310223646140162,0.9247489485680458,1.0297672413083883,0.1938728514842548,0.2074416196266345,0.2923379050391203,0.3063476235120976,1.2792813971086257,-0.38268343236508956,0.9238795325112868
MAC000888,2.843251029859118,2.70679153138899,1.5937856842202167,1.0682200213982698,0.15920994454510187,0.2151359297155118,0.22744482135932004,0.3982093042889608,1.959042582311409,-0.8660254037844386,0.5000000000000001
MAC000889,2.348418509337218,4.032731915478647,5.163277440825644,1.0222924639471676,0.1779222109834638,0.3278821507972776,0.252413126305211,0.24178251181779584,1.4888627630679987,0.49999999999999994,-0.8660254037844387
MAC000890,2.1291836335746503,2.0202092582459654,1.587861046651149,1.1027617951435251,0.056977687223642,0.22599431928129068,0.3960028406110473,0.32102515268237536,2.9315958021252393,-0.9238795325112868,-0.3826834323650895
MAC000891,1.9493328563328156,2.2616587393166254,1.3414802802730512,1.0715266607982636,0.13752540134374305,0.18703881486254834,0.26340985795603766,0.4120259255999697,1.9100882683281135,-0.7933533402912357,0.6087614290087199
MAC000892,3.067308472043213,2.938292747913803,2.0624960727079436,0.9249596139327925,0.1438308335570383,0.20834510567854433,0.26064079813520125,0.38718326256243807,1.7508814326565623,-0.9914448613738104,-0.13052619222005163
MAC000893,2.286760542647074,2.486587457613642,1.28671313053687,0.8539992624366775,0.10021696183600447,0.26919407788015587,0.25249444852452463,0.378094511598089,2.170689466417094,-0.9659258262890684,0.2588190451025203
MAC000894,2.541483876252762,3.168052942766409,1.3944710667061766,1.4202550609024267,0.08498584027657273,0.15435242228276239,0.23939779752945173,0.5212639397958355,2.799509063510607,-0.7933533402912357,0.6087614290087199
MAC000895,0.6637183698691334,3.4944120786910537,1.8879390911072078,1.1077867387682818,0.14599353818958508,0.15814398920663073,0.21693724643114554,0.4789252246178785,2.395605077341329,-0.5000000000000004,0.8660254037844384
MAC000896,2.441390055871228,2.0274099870779176,1.3654805675359714,1.0559188711231708,0.12481355522321272,0.21573636467307822,0.33911556262108183,0.32033451734277185,1.742595289731129,-0.9659258262890683,-0.25881904510252063
MAC000897,1.7360705633674662,2.86082139476642,1.3852092342187683,1.2309453283617988,0.12725953969236037,0.25339958384146066,0.30768303886295,0.31165783730862484,1.6526992646593328,-0.9659258262890683,-0.25881904510252063
MAC000898,1.9501867058225737,1.1369078594266153,0.9140920383312073,1.0026252301280987,0.2635496515564482,0.2570493246753072,0.23347246857075069,0.24592855471854258,1.0995177347897542,0.9659258262890683,0.25881904510252074
MAC000899,2.9530335190208756,1.6120815613375596,1.2826912805671622,1.0168980071962563,0.11296962860439737,0.21355211544781402,0.2415066877788739,0.43197156808842957,2.130322110535959,-0.6087614290087209,0.7933533402912349
MAC000900,2.395619958961235,2.1021494100691447,1.048175482970781,1.0581642322625227,0.06419821404161813,0.25865577600667894,0.3877907589539092,0.2893552508474975,2.6962624226908964,-0.9914448613738104,-0.13052619222005163
MAC000901,2.445472580542593,2.099784635959704,1.258739262579964,1.0005423810829626,0.09809461547176838,0.24420802056542049,0.33237884931871714,0.32531851450766763,1.6690781028888926,-1.0,-1.8369701987210297e-16
MAC000902,2.952354933584423,2.4316216095098557,0.9230777813969252,1.4164343652634273,0.15573972203666797,0.2662877543874574,0.2726900770478952,0.3052824464530432,1.5247630601521813,-0.923879532511287,0.38268343236508917
MAC000903,1.7497214578811557,1.94097713110876,0.7029046831714898,1.0438744776450535,0.16103345966411037,0.2490756188177632,0.29303677076286155,0.296854150415731,1.5492844744227057,-0.9659258262890684,0.2588190451025203
MAC000904,2.8656235882069705,2.751523474234721,1.5721904799316637,1.1204514542718134,0.11695662078914416,0.24793868931821023,0.23789740023028474,0.39720728957317386,1.8753689267880387,-0.9914448613738105,0.13052619222005127
MAC000905,2.1405366410396467,2.3873869397963534,1.0549260174384076,0.8082950908440348,0.20463738609400148,0.30082692243441084,0.2303029947268357,0.2642326965614719,1.479482841497829,0.8660254037844387,-0.49999999999999983
MAC000906,2.4864471293065793,2.4626840687558844,1.0824808303486215,1.4832998796194805,0.22208160779964845,0.18028629260349346,0.22729174219583187,0.37034035728251985,1.8366452250860594,-0.923879532511287,0.38268343236508917
MAC000907,2.4074855028194158,2.771339398865949,1.6034444214039678,1.3986933086014954,0.09269738249210664,0.22548896789696019,0.31781379387916014,0.3639998555897385,2.047768852722303,-1.0,-1.8369701987210297e-16
MAC000908,2.824588017350162,2.5447836271452586,2.3468075605557726,1.0072392636468221,0.21298623333299638,0.2419745782706927,0.21990641912315476,0.32513276918590117,1.5657840302634882,-0.7933533402912357,0.6087614290087199
MAC000909,1.9967390499145934,1.8942912833161676,1.097930544281236,0.9767669279137264,0.12379849642635837,0.33787039219815834,0.2828164967635613,0.25551461438273126,1.806046025248643,0.8660254037844387,-0.49999999999999983
MAC000910,1.8216418437099247,2.3743669495312743,1.3622410346525706,0.9849657388441293,0.08448597302869577,0.1962525848055767,0.24719890157662192,0.472062540309548,2.4355520296214044,-0.923879532511287,0.38268343236508917
MAC000911,2.2793164660546914,2.4997306460075954,1.114611384303059,1.0947278105691647,0.10530600853931932,0.29560941348845304,0.28038294285115173,0.31870163496270915,1.5496761933381522,-0.9659258262890684,0.2588190451025203
MAC000912,1.1786549963416462,3.3558924048626584,0.4941924587299421,0.9234708863701411,0.17651263388414296,0.24922320338113954,0.29046015720248586,0.283804005154642,1.4122492934809583,1.2246467991473532e-16,-1.0
MAC000913,1.9173636913629242,3.735005946565298,1.175310585205868,1.1209399556736952,0.15871752004192408,0.21766853147097492,0.25769363340394186,0.3659203148397359,1.6947847208895541,-0.9659258262890684,0.2588190451025203
MAC000914,2.114929334609389,1.69996707277923,1.0841643999336168,0.9867688458486104,0.19448498955838328,0.2251865703965151,0.23183702890981536,0.34849141093345737,1.647861157182444,-0.923879532511287,0.38268343236508917
MAC000915,1.7145183888846076,3.718677633176101,0.9709164570634484,0.9430103264100096,0.26639312341442406,0.12418641554289643,0.21861782722636686,0.3908026335073174,1.7500129690191197,-0.7933533402912357,0.6087614290087199
MAC000916,3.22159212837328,3.2800305738890847,2.7361148489050877,1.0107118798143133,0.21390593222377105,0.22395735199348402,0.2468564287210855,0.31528028701482524,1.337032546194963,-0.9659258262890684,0.2588190451025203
MAC000917,2.4681842736436117,3.1292399984078085,1.0524856093873656,1.217749494902106,0.16736448690408376,0.27453352552363136,0.2875390186576358,0.27056296878133734,1.3448325259460372,0.130526192220052,-0.9914448613738104
MAC000918,1.8684118207491374,2.348137223749493,0.673781168503976,0.9800664797355941,0.14965577631538524,0.2955367787366721,0.2587760016038792,0.2960314430482116,1.4171359661249303,-0.9659258262890684,0.2588190451025203
MAC000919,1.2955487478131453,3.2981204825371946,1.2325490421888288,0.97470467350815,0.1977983875115092,0.23659613089135748,0.2649752495282728,0.30063023152709856,1.2831215241008431,-1.0,-1.8369701987210297e-16
MAC000920,1.3969869906586339,3.0318839860885554,1.0508755663924831,1.0420469027814565,0.11503423245604363,0.22667483297042482,0.2554691921500012,0.4028217419084071,2.395729300300717,-0.7071067811865477,0.7071067811865474
MAC000921,2.352422327841217,2.311073456949203,1.2446149214331685,1.079226792140777,0.12469957314304451,0.21474054554855437,0.35583658240244515,0.3047232987400888,1.77965207148689,-0.8660254037844384,-0.5000000000000004
MAC000922,2.019824224861333,2.1775753065988517,1.212498952978965,1.379058847328445,0.11114218986255538,0.22008853516519053,0.2185113611432986,0.4502579136111137,2.770341862602757,-0.9659258262890684,0.2588190451025203
MAC000923,2.0163686127038742,2.956753500955466,1.112468658067067,0.9879279383583636,0.0795165505417556,0.21317482374390462,0.30313901027438056,0.4041696151902488,2.7558606358540296,-1.0,-1.8369701987210297e-16
MAC000924,1.782550530142745,2.6379874018332354,1.5347896820957603,1.1701777156021294,0.14347749187159423,0.25512244383684013,0.22362100021446837,0.3777790637833117,1.846558444041534,-0.6087614290087209,0.7933533402912349
MAC000925,2.658159431488745,1.99197882485522,1.2888339824703179,0.9526658945663644,0.13905183053165165,0.264191338600849,0.37683582418282313,0.21992100651979724,1.7130841027860741,-0.4999999999999998,-0.8660254037844388
MAC000926,1.732540109568084,1.790350533051368,1.070042865570378,1.0970599223861892,0.11289650145469571,0.2462101877482671,0.3047981125002948,0.3360951979743081,1.7967042592767688,-0.9659258262890683,-0.25881904510252063
MAC000927,2.666672496648232,3.1329565327403293,1.3015033861894203,1.0123707750440238,0.1327067376218361,0.21788623809749272,0.2593348741627364,0.3900721500094484,1.805714185433769,-0.6087614290087209,0.7933533402912349
MAC000928,2.102913897864978,3.4221922567171568,1.0627592648055175,1.4260663973243182,0.08711293667393122,0.3518411292753861,0.3474985564189034,0.21354737743577043,2.2846414270553597,-0.9238795325112868,-0.3826834323650895
MAC000929,2.325031281823876,2.9766936520596716,1.3135208789935091,1.0948147385643126,0.08021345674875695,0.23636405256922913,0.3064838062130683,0.3769386843121258,2.285577697850571,-1.0,-1.8369701987210297e-16
MAC000930,2.3251290574289407,2.6857756028070727,1.130508103095648,1.1393068760302714,0.14454406780731252,0.24615723379603283,0.32810363582421276,0.281195062417155,1.4133241318914866,-0.38268343236508967,-0.9238795325112868
MAC000931,1.5754673928629468,4.265369196087528,1.2443699456760924,1.1623286217025135,0.09696388189144639,0.247324105310795,0.4403562008544341,0.2153558115634822,3.8726865240585275,-0.9659258262890683,-0.25881904510252063
MAC000932,2.3934307762936218,2.3829551911557125,1.4912567475766092,1.1112417287829146,0.15662600499080417,0.21061830569130874,0.27135775390458017,0.3613979351432914,1.753619953866535,-0.9914448613738105,0.13052619222005127
MAC000933,2.0825616690160795,1.4426556235601073,1.0724162807205746,0.989439048144816,0.19579359314663594,0.16541406315834237,0.22586100928340025,0.4129313341874016,1.7946316385618217,-0.6087614290087209,0.7933533402912349
MAC000934,3.2128979972056477,3.6963125424446064,1.0225678778938212,1.1469876884279324,0.1741265615403519,0.2376908224308614,0.28145188354881423,0.30673073242073273,1.3030893003557957,-0.25881904510252157,0.9659258262890681
MAC000935,1.4033972690195529,2.857776409178764,0.8348733277512038,1.1330007078003206,0.2705855703580374,0.23880085411368177,0.23091934614589482,0.2596942289533904,1.1915895129662128,0.13052619222005157,0.9914448613738104
MAC000936,1.6682726981549931,3.3970167015000996,1.3236981187166252,1.021445042742395,0.141587896706933,0.26390330599992107,0.31459507434535644,0.2799137226122891,1.4682848239589181,-0.9914448613738104,-0.13052619222005163
MAC000937,1.1758819241594105,7.023267028837778,1.5694595330230048,0.9557164444638612,0.18921528954973588,0.20680625910819583,0.26781281484111613,0.3361656358588522,1.583601651008408,0.0,1.0
MAC000938,2.4249354558473146,1.9506809024674912,1.0710748772608922,1.0282306412027098,0.12304381331831253,0.26123960452542444,0.2912424672226354,0.3244741147868246,1.6428659399085708,-0.9914448613738104,-0.13052619222005163
MAC000939,2.535124365948618,4.339228043983873,0.9673953995876535,0.6899387632045176,0.09307054134857168,0.2645371164722948,0.3415059165304248,0.30088642552484923,1.7366388076739263,0.3826834323650899,-0.9238795325112867
MAC000940,2.800447044289889,3.4849271404828475,1.442413033327293,1.0641838420031846,0.09169070621644174,0.20872204734917688,0.2937112675794987,0.40587597875580844,2.03745968978584,-0.8660254037844386,0.5000000000000001
MAC000941,2.417519631086145,2.8199218939224937,2.1101940790776683,1.0837406809093217,0.15435749057827042,0.2269194536113275,0.22743493181936997,0.3912881238577647,2.0222484620285313,-0.7933533402912357,0.6087614290087199
MAC000942,2.2700619012884857,3.2458142391788303,1.4697683846057563,1.271006511348884,0.12910886781924316,0.1847824669711861,0.1740923878109607,0.5120162772356665,2.498241327702749,-0.8660254037844386,0.5000000000000001
MAC000943,2.1174596088673567,1.559312926873747,1.2072536938724983,1.022085362259915,0.14070137435417954,0.29217919939314674,0.26954457220129685,0.29757485384210497,1.5592520264227074,-0.8660254037844386,0.5000000000000001
MAC000944,1.9405386052534024,1.9183095372366528,1.294281426272762,1.287245563449861,0.1488394666294349,0.16956748618364648,0.2839443483873905,0.39764869855291574,1.8045732522647238,-0.8660254037844386,0.5000000000000001
MAC000945,2.1240563344387873,3.0934365594524342,1.248539666996371,1.2389480444834648,0.18431174917374302,0.2571671573903222,0.25900573797194115,0.29951535527503353,1.4767360590853797,-0.923879532511287,0.38268343236508917
MAC000946,2.0986312360729777,3.0782269640587194,1.219244953435786,0.9962453754763408,0.14887377478247926,0.2469893143399146,0.2786942412125824,0.32544266940381555,1.4330206079304137,-0.7071067811865477,0.7071067811865474
MAC000947,2.5641028454251473,2.1914376760452994,1.9921953753484534,0.961804319235016,0.08309888698014306,0.33629308560357474,0.34756226914883087,0.23304575814807427,2.0252365066522082,0.9238795325112868,-0.3826834323650895
MAC000948,2.644471219459339,2.781717832207967,1.2375270181287874,1.115225685996236,0.193732220148817,0.23119990823723746,0.25560554939367025,0.3194623221030227,1.3898704570154454,-0.7933533402912357,0.6087614290087199
MAC000949,2.523245564014449,2.2117023230515476,1.0413831931780277,1.0154381464137179,0.14553671804960325,0.20356793169444753,0.3161037254656568,0.3347916246629863,1.4518642178545995,-0.9914448613738104,-0.13052619222005163
MAC000950,2.278394854192828,1.7334520751739988,0.9380902420823677,0.9834866157366204,0.1546297147908348,0.16031305489022923,0.34125697480800327,0.34380025533988684,1.6805861057631517,-0.923879532511287,0.38268343236508917
MAC000951,2.566179369916737,4.096740542093857,1.09273617013983,1.0155611060526797,0.11162930926234325,0.23175252391952472,0.2740912134634372,0.3825269530702658,2.000261070087119,-0.923879532511287,0.38268343236508917
MAC000952,1.7939238003727482,3.1990960189657187,1.00635663487694,1.0389042018337884,0.16191368561548228,0.2675246820322036,0.3316304734675254,0.23893115858223743,1.4249454654474982,-0.9238795325112868,-0.3826834323650895
MAC000953,1.8660936062807585,1.9524697032411746,1.1220121205936067,0.9653218675904427,0.16320242899553644,0.23117428145051658,0.24039001837808746,0.365233270898369,1.6177775379491508,-0.9659258262890684,0.2588190451025203
MAC000954,2.3143160158697444,1.7629314331513188,0.9293390399631957,1.0871706888286499,0.14233189017485287,0.30638348395597587,0.3430846228718868,0.20820000283049972,1.774214184357319,-0.7933533402912349,-0.6087614290087209
MAC000955,1.879465049647161,4.909487285415143,1.416779525111856,0.9834213774604377,0.13012956120662875,0.22345551474828163,0.3576916927514535,0.28872323103329534,1.8332886210732722,-1.0,-1.8369701987210297e-16
MAC000956,1.634910708407131,3.445218129657744,1.5516857870935132,0.6175004703389958,0.12508477094983356,0.21579810725989873,0.24284969059406142,0.4162674308844049,1.9664848775967956,-0.7071067811865477,0.7071067811865474
MAC000957,3.141649148454146,2.0715015385693505,1.302079963610666,1.0956902292594581,0.12202080347708823,0.25665221677969885,0.2653926244140059,0.355934355262841,1.8479325153705641,-0.8660254037844386,0.5000000000000001
MAC000958,1.5184185140469322,8.870065343963248,2.383456666289947,0.8694670240422786,0.210162431889479,0.24532006493816372,0.25584751946936024,0.2886699833983038,1.2316700161655563,-0.7933533402912357,0.6087614290087199
MAC000959,2.616008008937977,3.163230011736417,1.8344022482007498,1.05848801852243,0.11334557064730238,0.2060196854265618,0.2715266070557515,0.40910813675146046,1.9006318796300683,-0.9914448613738105,0.13052619222005127
MAC000960,2.0234001507962107,4.271066141767415,2.2826674400659686,0.9587530960785892,0.16782542886677174,0.22240162049971393,0.2585551593727365,0.35121779106245016,1.5934790253073137,-0.6087614290087209,0.7933533402912349
MAC000961,2.442173107201099,2.027598527232447,1.340832441691815,1.1046578188965832,0.11463741602514994,0.21560461110568765,0.27718253743177546,0.39257543529599026,1.8202545037049358,-0.6087614290087209,0.7933533402912349
MAC000962,1.9067237210285761,4.385925835319701,1.209784730190775,0.9689140588634815,0.16160591216598563,0.2179494767210955,0.2700315022771362,0.3504131085703654,1.5816482828189935,-0.9659258262890684,0.2588190451025203
MAC000963,2.5135750881356853,2.7359311625245333,1.3028890821290893,1.1305315689818225,0.12032276444851119,0.231320645090686,0.35516015669953066,0.2931964336340151,1.5381278253161148,-0.9238795325112868,-0.3826834323650895
MAC000964,2.0707791311011827,5.029035027523285,0.9445468804423717,0.7201243417393148,0.15846909079659624,0.30824954038691293,0.31376574362627785,0.21951562502782365,1.5379153661849594,0.49999999999999994,-0.8660254037844387
MAC000965,2.2511865246443334,3.1380860214581485,1.2697872582367293,1.066968852351312,0.15272230016999422,0.20300210530969648,0.2803946749599911,0.36388091938337197,2.116344426758541,-1.0,-1.8369701987210297e-16
MAC000966,3.5863205685562054,2.32854445770135,1.2085140770445322,0.98526340224794,0.14841630808710632,0.2041556098879228,0.28870184069391597,0.3587262412882773,1.7681410306038177,-0.9914448613738105,0.13052619222005127
MAC000967,2.1644717908644115,1.9026841663660956,0.9650285613991083,1.1366496994946986,0.1044155960930876,0.25151797861261777,0.3008598459607122,0.3432065791427556,1.67085326987742,-0.923879532511287,0.38268343236508917
MAC000968,2.395255427835354,1.937742281937034,1.0165651241326779,1.3047863475954862,0.1332833395696296,0.21562887138217998,0.27103030609931394,0.380057482799671,1.924166800669869,-0.7071067811865477,0.7071067811865474
MAC000969,1.7631885122400193,1.7142803763465846,1.2196023803145615,0.992269137976264,0.12447596209490629,0.22127982217810813,0.3834887694209652,0.2707554459837835,2.644228953053539,1.2246467991473532e-16,-1.0
MAC000970,1.475677922254576,1.5475579111937319,0.936479495883355,1.0255741120443982,0.13221320261314398,0.20660202285280505,0.2530550549362101,0.40812971914798923,2.6430604301279703,-0.9659258262890684,0.2588190451025203
MAC000971,1.2993738890891888,2.8520188728932014,0.92571638430817,1.3245837145806199,0.16945458360511162,0.21356901305614429,0.26291327014795574,0.354063132631209,1.8636075741991434,-0.7933533402912357,0.6087614290087199
MAC000972,1.956638112410289,4.211637847543007,1.178048920793784,0.9981335376618464,0.17309037483342796,0.2284733992161762,0.28641785283745924,0.31201837287131506,1.5927412273745214,-0.9914448613738105,0.13052619222005127
MAC000973,1.7768150218422327,2.8847635457320138,1.3285334058069969,1.0801547320443403,0.08967052171844647,0.19949756707090618,0.3023120402821418,0.40851987063968476,2.1068715862727307,-0.8660254037844386,0.5000000000000001
MAC000974,1.9832747450840882,2.115479638358262,1.3958141437650857,1.0465194762544758,0.10451518604187039,0.20237393935672437,0.2807722974452887,0.41233857691674536,2.29185604541343,-0.9914448613738105,0.13052619222005127
MAC000975,2.132508262616528,2.815909967106527,1.0877392168432944,1.023538403794821,0.14076001276498842,0.2632395586220964,0.28290487021619737,0.31309555819794554,1.7405260006277141,-1.0,-1.8369701987210297e-16
MAC000976,2.1239965597891985,2.4962165248711874,1.0609095637692256,1.2148080817079314,0.11560567860620657,0.2167239873611119,0.295994527478508,0.37167580636109865,1.8349627135705686,-0.923879532511287,0.38268343236508917
MAC000977,1.9823798288367047,2.5598828715290782,1.0305658956155321,1.0412068556337553,0.08544251155572653,0.26485028406252564,0.3097891610204093,0.3399180429304396,1.7675064356556087,0.49999999999999994,-0.8660254037844387
MAC000978,2.093467713412928,1.9828490890798949,1.3553419222501473,1.0489288168877704,0.12104278975915876,0.2565740330612336,0.2325374722434617,0.3898457045773699,2.394271550114955,-1.0,-1.8369701987210297e-16
MAC000979,2.0440733978420447,4.218442619761385,1.3706043569353057,0.963499442923686,0.16747786992141164,0.19486238393753177,0.3013141810272293,0.33634556488721307,1.617741974768023,-0.923879532511287,0.38268343236508917
MAC000980,1.7665271276768755,3.5403012646060636,1.479364853035067,1.2659530307504119,0.12213370816451297,0.23521808292469812,0.2710958319896896,0.37155237661788826,1.9642959963477904,-0.9914448613738105,0.13052619222005127
MAC000981,2.9271054091854043,2.212812884310351,1.0638660626430885,1.0257670624232669,0.21658195262930724,0.23297485973810667,0.23461527619706665,0.3158279113508746,1.6312786295722717,-0.7071067811865477,0.7071067811865474
MAC000982,2.307672132042603,2.1446658243005206,1.3411756667212205,0.8820086065777754,0.10867788805192266,0.2707701288039325,0.2694437970872145,0.3511081858839155,1.7793994985303714,-0.923879532511287,0.38268343236508917
MAC000983,2.6488662077487626,3.047545650853806,2.1283956041628174,1.0434744802847413,0.1947112917958037,0.2468231380111857,0.2989552636637956,0.2595103063643417,1.3842666718310432,-0.9238795325112868,-0.3826834323650895
MAC000984,1.8102540518642196,1.90202102131065,1.3096877381485685,0.9386269286969164,0.15039155955930456,0.2302477443274824,0.2613559512400647,0.3580047445840145,1.5719395899504607,-0.6087614290087209,0.7933533402912349
MAC000985,4.076681145183203,2.732532954704123,1.667474462014686,0.9645986405711873,0.19701777560341852,0.25860876861474275,0.2894848318011705,0.2548886239571554,1.2242567733943184,-0.38268343236508967,-0.9238795325112868
MAC000986,2.8907605711873683,2.19511078156777,1.8945291714428936,0.9863147337775063,0.18840304668826519,0.22129965902328877,0.3021940747629005,0.2881032194464708,1.350509712989385,-0.9238795325112868,-0.3826834323650895
MAC000987,2.6538755701748347,2.4392787667832527,1.4862114612923776,1.0839075592830283,0.16642457364784943,0.23792816965811026,0.19343596727726492,0.40221128930417394,1.906198472574128,-0.38268343236508956,0.9238795325112868
MAC000988,1.6663851928758506,4.817981846682047,1.0298406386060468,1.3231879502297414,0.11760806939763777,0.22788208742056665,0.2617134274102232,0.3927964152196835,2.6693879828210343,-0.9659258262890684,0.2588190451025203
MAC000989,2.034574920339729,1.6339512731372638,1.3466670400093457,1.0287856443752812,0.1271291086200539,0.23670350411302096,0.30873867971034763,0.32742870733145063,1.7146220374560008,-0.8660254037844386,0.5000000000000001
MAC000990,2.5296409811281713,3.1875357306147842,1.4920163126198072,0.8312497706460368,0.11413565897211089,0.26938041335943563,0.3438001081577319,0.27268381938191877,1.4874749104271319,1.2246467991473532e-16,-1.0
MAC000991,1.7705358327764285,1.5740075409057637,1.0829527691702172,0.9943395064975744,0.0637456678932769,0.36210787128270133,0.15532522925403514,0.41882123126137616,4.778322261070088,0.258819045102521,-0.9659258262890682
MAC000992,2.4771264582698276,1.9955592180891584,1.2090852716773945,1.0171750294473003,0.12308287476700935,0.2838442734261954,0.26783931570562136,0.3252335359592066,2.137716823856208,-0.9914448613738104,-0.13052619222005163
MAC000993,2.258215145258105,2.3684203584436063,1.149990613533747,1.1952695655988559,0.15200605286219163,0.21072016455915363,0.30712097250230985,0.3301528099172259,1.4749415752069748,-1.0,-1.8369701987210297e-16
MAC000994,2.2064045345200767,2.6778963241553924,1.4477013429738117,0.7154545748452761,0.15229034889704296,0.29272683377851644,0.22196334026088932,0.3330194768903732,1.6349608036220127,-0.923879532511287,0.38268343236508917
MAC000995,3.0748437785621054,2.0415770590979174,1.139334964560976,0.9703674568236105,0.11235057862370276,0.3829684492692603,0.34625858855910396,0.15842238347546034,1.8635562478348637,0.6087614290087209,-0.793353340291235
MAC000996,2.6220564879352337,2.4251650571943175,1.1936934043439282,1.3707391018055362,0.1837467301249281,0.21594237744590103,0.26786031802963256,0.33245057429376373,1.3947516284976957,-0.923879532511287,0.38268343236508917
MAC000997,1.887599811501722,2.3833918124224156,0.9686935871779173,1.108990377040158,0.19163221709228956,0.27973304702393587,0.26200172150883605,0.2666330141092609,1.3885727811668829,0.3826834323650899,-0.9238795325112867
MAC000998,1.758375025208471,2.0490747334871724,1.1990645022436441,1.0552594411671223,0.15491760344451908,0.30696602428828096,0.25135474935050034,0.28676162259637117,2.1134565588041037,0.8660254037844387,-0.49999999999999983
MAC000999,1.435322592187245,1.63709490239211,1.0095257388510834,0.9721297366583468,0.15044404435155273,0.28008138151368467,0.29330708554075413,0.27616748811942454,1.6001818669434271,-0.9659258262890683,-0.25881904510252063
MAC001000,2.136412437939462,2.4678889860629973,1.2693399603140034,1.1572170954014984,0.15719785866908392,0.2626966643632359,0.22754252642761652,0.35256295035439095,1.599371427902819,-0.923879532511287,0.38268343236508917
MAC001001,2.1005913004025705,2.3076637811697633,1.4366575043096097,1.026114326989228,0.10304017608736171,0.2989733345024263,0.32248265095595413,0.27550383825614777,1.675258269511307,0.8660254037844387,-0.49999999999999983
MAC001002,1.0909160820336394,3.508173901729063,0.7932893024954712,1.0005046630819543,0.21252529570634648,0.2461728453148289,0.24882886667739346,0.2924729916095787,1.2518158721735386,-0.25881904510252157,0.9659258262890681
MAC001003,2.1361762546601404,2.5869124048994627,1.7227254654785298,1.052516059913586,0.1563191523506144,0.1772403340628894,0.3033729011360977,0.3630676122520765,1.8120642458994003,-0.9914448613738105,0.13052619222005127
MAC001004,3.7313880267613735,1.8286086933758492,1.2213814217749315,0.9095412281850022,0.2000900983521677,0.24099173975357158,0.27373889050147476,0.28517927135615767,1.21595230354323,-0.7933533402912357,0.6087614290087199
MAC001005,2.1047437245420544,2.686574031525283,1.604488587413385,0.9907151482840386,0.12097870917095539,0.27618650112381676,0.28294932603232126,0.31988546327198025,1.5032719523990012,-0.38268343236508956,0.9238795325112868
MAC001006,2.050591862950772,3.569819895507888,0.6421395911144052,1.012909145029522,0.1662298691907442,0.2214978206968558,0.27642370698814095,0.33584860290039426,1.6481880382731795,-0.8660254037844386,0.5000000000000001
